label,companyName,companyAddress,phoneNumber,city,
제조업,"SEA HENG TECH VIETNAM Co.,Ltd","Dai Dong, Hoan Son I.Z, Dai Dong, Tien Du, Bac Ninh",+842223848055,BAC NINH,★★☆☆☆
제조업,SEJIN INDUSTRY VINA,"Dai Dong - Hoan Son I.z, Tien Du, Bac Ninh",+842223846065,BAC NINH,★★☆☆☆
제조업,"SEOJIN AUTO CO., LTD","Lot J5, Dai Dong-Hoan Son Industrial Park, Tan Hong Ward, Tu Son City, Bac Ninh Province, Vietnam.",+84866731889,BAC NINH,★★★☆☆
제조업,"SEOJIN SYSTEM VINA CO.,LTD","Plot 23, TS5, Tien Son I.P, Tu Son, Bac Ninh",+842223734840,BAC NINH,★★☆☆☆
제조업,"SEOJIN VINA CO.,LTD","Road TS3, Tien Son Industrial Zone, Hoan Son Commune, Tien Du district, Bac Ninh Province 회비 납부 일: 2021.03 회비 납부일: 3.17",,BAC NINH,★★★☆☆
제조업,SEOUL METAL VIETNAM,"Yen Phong I.Z, Yen Phong, Bac Ninh",+842223699100,BAC NINH,★★★★☆
제조업,SHINHAN J&P,"Que Vo Extension I.Z, Phuong Lieu, Que Vo, Bac Ninh",+842223952509,BAC NINH,★★★☆☆
제조업,"SHINHWA VINA CO.,LTD","Thuan Thanh 3 I.P, Thanh Khuong, Thuan Thanh, Bac Ninh",+842223798505,BAC NINH,★★☆☆☆
제조업,SHINWOO TECH COMPANY LIMITED,"Roi Soc, Phu Chan, Tu Son, Bac Ninh",+842223765892,BAC NINH,★★☆☆☆
제조업,SINWOO VINA,"Que Vo I.Z, Phuong Lieu, Bac Ninh",+842223952343,BAC NINH,★★☆☆☆
제조업,"SM TECH VIETNAM CO.,LTD","Khac Niem I.Z, Khac Niem, Bac Ninh",+842223737231,BAC NINH,★★★☆☆
제조업,"SNS Korvina Co., Ltd","1F, V-City Bld., 03 Le Thai To Street, Vo Cuong Ward, Bac Ninh city 회비 납부 일: 08/03/2'+8424 회비 납부일: 08/03/2'+8424",+842222221579,BAC NINH,★★☆☆☆
제조업,SONGLIM VINA,"Thua dat so 276, to ban do so 2, P Vo Cuong, Bac Ninh",+842226511470,BAC NINH,★★☆☆☆
제조업,SOOHYUN VINA COMPANY LIMITED,"Factory 2, land No. 662, Khac Niem industrial cluster, Khac Niem, Bac Ninh",+842223908111,BAC NINH,★★★☆☆
제조업,SPRAY AUTO TECHNOLOGY VINA,"Que Vo Extension I.Z, Phuong Lieu, Que Vo, Bac Ninh",+84902012136,BAC NINH,★★☆☆☆
제조업,"ST VINA CO.,LTD","Lot II-4.2, Road D3, Que Vo II Industrial Zone, Ngoc Xa commune, Que Vo District, Bac Ninh Province, Vietnam 회비 납부 일: 2020.05 회비 납부일: 2023.12",+84222623886,BAC NINH,★★★☆☆
제조업,"SUNG IL VINA CO., LTD","Lot H3-2 Adjacent areas Que Vo, I.Z, Phuong Mao, Que Vo, Bac Ninh 회비 납부 일: 2021.04 회비 납부일: 2022.06",+842222220266,BAC NINH,★★★★☆
제조업,"SUNGGOK VINA Co.,Ltd","Lot 16, Residential Area, Que Vo I.Z, Phuong Lieu, Que Vo, Bac Ninh",+842223903282,BAC NINH,★★★☆☆
제조업,SUNGNAM VINA,"KCN Que Vo mo rong, Phuong Lieu, Que Vo, Bac Ninh 회비 납부 일: 2021.01 회비 납부일: 2'+8424.01",+842223952080,BAC NINH,★★☆☆☆
제조업,SUNKYOUNG TECH COMPANY LIMITED,"KCN Khac Niem, Khac Niem, Bac Ninh",+842223908604,BAC NINH,★★☆☆☆
제조업,SUNWAY VINA,"Lot 2-1.1, Que Vo 3 Industrial Zone, Viet Hung Com., Que Vo Dist., Bac Ninh Pro., Vietnam. 회비 납부 일: 2021.04",,BAC NINH,★★☆☆☆
제조업,"SUSFINE VINA CO.,LTD","Plot Ⅶ13, ModulⅠ,Thuan Thanh 3 Industrial zone, Thanh Khuong Commune, Thuan Thanh District, Bac Ninh Province 회비 납부 일: 2018.01 회비 납부일: 2022.05",+842223798589,BAC NINH,★★★☆☆
제조업,SY TECH VINA,"lot 09, tan hong-hoan son industrial zone(tien son industrial zone expansion) hoan son commune, tien du district, bac ninh province, viet nam 회비 납부 일: 2021.04",,BAC NINH,★★☆☆☆
제조업,T&F VINA,"Dai Dong, Hoan Son I.Z, Hoan Son, Tien Du, Bac Ninh",,BAC NINH,★★☆☆☆
제조업,TAEWON TECH VINA,"Que Vo Industrial Park, Phuong Lieu commune, Que Vo, Bac Ninh 회비 납부 일: 2021.04",+842222220303,BAC NINH,★★★☆☆
제조업,"TECH & INNOVATION Co.,Ltd","Ninh, Phu Tho",+842223848155,BAC NINH,★★☆☆☆
제조업,"TECH SOLUTION VINA Co.,Ltd","Dai Dong, Hoan Son I.Z, Hoan Son, Tien Du, Bac Ninh",+842226541188,BAC NINH,★★★☆☆
제조업,"TEXON VIETNAM Co.,Ltd","Lot K-1-2, Dai Dong-Hoan Son Industrial Park, Tan Hong Ward, Tu Son City, Bac Ninh 회비 납부 일: 2023.03",+84866731889,BAC NINH,★★★★☆
제조업,TOP SCREEN VINA,"Road TS12, Tien Son I.Z, Noi Due, Tien Du, Bac Ninh",+842223734125,BAC NINH,★★★☆☆
제조업,UBI PLASTIC PACKAGING,"TS 10/8, Tien Son I.Z, Tien Du, Bac Ninh",+842223838380,BAC NINH,★★☆☆☆
제조업,"UNI-TECH GREEN VINA Co.,Ltd","Lo M9, duong TS11 KCN Tien Son, Noi Due, Tien Du, Bac Ninh",+84909282054,BAC NINH,★★☆☆☆
제조업,VINA YONG SEONG,"Dai Dong-Hoan Son I.Z, Hoan Son, Tien Du, Bac Ninh",+842222220199,BAC NINH,★★☆☆☆
제조업,VNK DAE HO COM MERCE AND CONSTRUCTION INVESTMENT,"No. 39, Lane 3, Nguyen Cao, Ninh Xa, Bac Ninh",+842223813013,BAC NINH,★★★☆☆
제조업,"WONTECH VIETNAM Co.,Ltd","Lot C12, I.Z, Dong Tho, Yen Phong, Bac Ninh",+842223883388,BAC NINH,★★☆☆☆
제조업,YESUNG VINA COMPANY LIMITED,"KCN Khac Niem, Khac Niem, Bac Ninh",+84375581161,BAC NINH,★★☆☆☆
제조업,"YOON IL VINA CO.,LTD","Lot C8-2, Que Vo I.P, Nam Son, Bac Ninh",+842223634830,BAC NINH,★★★☆☆
제조업,"YOU & I TECH CO.,LTD","Road TS11, Tien Son I.Z, Hoa Son, Tien Du, Bac Ninh",+842223734847,BAC NINH,★★☆☆☆
제조업,YOUNG IN ELECTRONIC VIETNAM,"Dai Dong, Hoan Son, I.P, Hoan Son, Tien Du, Bac Ninh",+842223847828,BAC NINH,★★★☆☆
제조업,"YOUNG ONE CHEMICAL CO.,LTD","Tien Son I.Z, Tuong Giang, Tu Son, Bac Ninh",+842223734016,BAC NINH,★★★★☆
제조업,"YOUNGJIN VINA CO.,LTD","Lot CN07-01, Yen Phong (Extend) Industrial Zone, Yen Trung Commune, Yen Phong District, Bac Ninh Province BRANCH: Lot CN06-01, Van Trung Industrial Zone, Van Trung Commune, Viet Yen District, Bac Giang Province 회비 납부 일: 2022.10 회비 납부일: 2'+8424.01",+842223688123,BAC NINH,★★★☆☆
제조업,"YUDO VIETNAM Co.,Ltd","Hap Linh IZ, Hap Linh, Bac Ninh",,BAC NINH,★★☆☆☆
제조업,YUIL SYSTEM VINA,"Dai Dong - Hoan Son, Tien Du, Bac Ninh",+842223848368,BAC NINH,★★☆☆☆
제조업,YUJUNG VINA,"(thuê NX Kibaco) KCN Quế Võ mở rộng, xã Phương Liễu, Huyện Quế Võ, tỉnh Bắc Ninh 회비 납부 일: 2021.04",+842223903065,BAC NINH,★★☆☆☆
제조업,"YULAY TECH VINA Co.,Ltd","Yen Phong I.Z, Yen Phong, Bac Ninh",+842223699545,BAC NINH,★★★☆☆
제조업,YURA CORPORATION BAC NINH,"Cụm công nghiệp Tân Chi, Xã Tân Chi, Huyện Tiên Du, Tỉnh Bắc Ninh, Việt Nam",+842223622961,BAC NINH,★★☆☆☆
제조업,CLEAN TECHNOLOGY SYSTEM,"Binh Thuan 2, Thuan Giao, Thuan An, Binh Duong",+842743788253,BINH DUONG,★★☆☆☆
제조업,SUNG HYUN VINA JSC,"KCN Binh Duong, Di An, Binh Duong",+842743790230,BINH DUONG,★★★☆☆
제조업,BTB INTERNATIONAL COMPANY LIMITED,"So 2 Phuoc Truong 9, P.Phuoc My, Son Tra, Da Nang 회비 납부 일: 2020년 회비 납부일: 2022.02",,DA NANG,★★☆☆☆
제조업,"DAE RYANG VINA INDUSTRY Co.,Ltd","Road #5, Hoa Khanh IZ expansion, Hoa Khanh Bac Wd.,  LIEN CHIEU DISTRICT, DANANG CITY, VIETNAM.",+842363733100,DA NANG,★★★☆☆
제조업,"HANVI VINA CO.,LTD","Duong so 9A, KCN Hoa Khanh, Phuong Hoa Khanh Bac, Quan Lien Chieu, Da Nang",+842363640157,DA NANG,★★★★☆
제조업,LAFIEN VINA,"Lot X, Road 11B, Expanded Hoa Khanh I.P, Lien Chieu, Da Nang",+845113738134,DA NANG,★★★☆☆
제조업,"VINH CHAU Co.,Ltd","Lot B, 9F, Software Park Building, No. 02 Quang Trung, Thach Thang, Hai Chau, Da Nang",+842363863338,DA NANG,★★☆☆☆
제조업,POSCO VST,"Road 319B, Nhon Trach 1 IP, Phuoc Thien Commune, Nhon Trach Dist., Dong Nai",+842513650360,DONG NAI,★★☆☆☆
제조업,"ACE ANTENNA Co.,Ltd","Dong Van ll l.Z, Duy Tien, Ha Nam 회비 납부 일: 2016.08",+843516259800,HA NAM,★★☆☆☆
제조업,CJ VINA AGRI,"Lot I, Dong Van 2 I.Z, Bach Thuong, Duy Tien, Ha Nam BRANCH: D2 Street, Zone D, Pho Noi A I.Z, Lac Hong, Van Lam, Hung Yen 회비 납부 일: 2020.03 회비 납부일: 2021.04",+842263555222,HA NAM,★★★☆☆
제조업,"D-Steel Vina Korea Co.,Ltd","Biệt thự 12, ngõ 1 Phạm Văn Bạch, Yên Hòa, Cầu Giấy, Hà Nội 회비 납부 일: 2022.06",+84833693012,HA NAM,★★☆☆☆
제조업,DAYEON BIJOU VIETNAM,"Dong Van I.Z, Duy Tien dist., Ha Nam 회비 납부 일: 2012.09",+842263587555,HA NAM,★★☆☆☆
제조업,DK VIET NAM COMPANY LIMITED,"D3, Lot G, KCN Hoa Mac, Hoa Mac, Duy Tien, Ha Nam",+842263589575,HA NAM,★★★☆☆
제조업,"DMK GLOBAL VINA CO., LTD.","KCN Dong Van I, Bach Thuong, Duy Tien, Ha Nam",+84375888626,HA NAM,★★☆☆☆
제조업,DMR VINA,"Road D1, Section e, Hoa Mac Industrial Park, Trac Van Commune, Duy Tien, Ha Nam, Viet Nam 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263584235,HA NAM,★★★☆☆
제조업,"DONGAH ELECTRIC COMPONENTS VINA CO., LTD","Factory No. 4, Lot D10, D6 and N4 Streets, KCN Chau Son, Chau Son, Phu Ly, Ha Nam",+84915261928,HA NAM,★★★★☆
제조업,ELITE GROUP HA NOI,"Khu D, Duong N2, KCN Hoa Mac, Duy Tien, Ha Nam",+842263550053,HA NAM,★★★☆☆
제조업,EMK VINA COMPANY LIMITED,"Factory No. 6, Block 1, Lot D10, D6 and N4 Streets, KCN Chau Son, Chau Son, Phu Ly, Ha Nam",+848231371430,HA NAM,★★☆☆☆
제조업,"HANGANG VINA Co.,Ltd","Chau Son Industrial, Phu Ly, Ha Nam",+842263840266,HA NAM,★★☆☆☆
제조업,"HANSHIN VINA CO., LTD","Lot CN15.3, N1 road, KCN Chau Son, Le Hong Phong, Phu Ly, Ha Nam",+842263967168,HA NAM,★★☆☆☆
제조업,HICO VIET NAM,"LOT NO CN-3, 4 DONG VAN INDUSTRY ZONE, DAI CUONG COMMUNE, KIM BANG DISTRICT, HA NAM PROVINCE, VIET NAM 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263523336,HA NAM,★★★☆☆
제조업,"HTCTECH CO.,LTD","Dong Van 1 I.Z, Bach Thuong, Duy Tien, Ha Nam 회비 납부 일: 2018,04",+842263583316,HA NAM,★★☆☆☆
제조업,INTERSACK VIETNAM,"Tay Nam I.Z, Phu Ly, Ha Nam",+842263846407,HA NAM,★★☆☆☆
제조업,JEIO VINA,"Hoang Ly 3, Hoang Dong, Duy Tien, Ha Nam 회비 납부 일: 2016.01 회비 납부일: 2021.04",+842263580228,HA NAM,★★★☆☆
제조업,"JOCHU TECHNOLOGY (VIETNAM) CO., LTD.","KCN Dong Van IV, Dai Cuong, Kim Bang, Ha Nam",+842263966655,HA NAM,★★☆☆☆
제조업,"JUNA Co.,Ltd","101 Dong Van I.Z, Ha Nam",+842263583278,HA NAM,★★★☆☆
제조업,"JUNGWON ELECTRONICS VIETNAM CO., LTD.","Lot CN10.1, Road D6, KCN Chau Son, Chau Son, Phu Ly, Ha Nam",+84706702986,HA NAM,★★★★☆
제조업,"JY PLASTIC CO., LTD","KCN Binh Luc, Trung Luong, Binh Luc, Ha Nam",+843325361080,HA NAM,★★★☆☆
제조업,"KCT VIETNAM CO.,LTD","Dong Van I.Z, Duy Tien, Ha Nam",+842263577002,HA NAM,★★☆☆☆
제조업,"KOMELON VINA CO., LTD","Lot CN-03, KCN Dong Van IV, Dai Cuong, Kim Bang, Ha Nam",+848210267761,HA NAM,★★☆☆☆
제조업,KOMOS VINA,"Road N3, Hoa Mac I.P , Hoa Mac Ward, Duy Tien Town, Ha Nam Province, Viet Nam 회비 납부 일: 2019.04 회비 납부일: 2022.04",+842263550258,HA NAM,★★☆☆☆
제조업,KORTEK,"Lot CN-02, Dong Van IV Industrial Zone, Dai Cuong commune, Kim Bang district, Ha Nam 회비 납부 일: 2020.03 회비 납부일: 2022.04",+842262225000,HA NAM,★★★☆☆
제조업,"KOS HA NOI CO., LTD","Lot B2, Dong Van Ⅱ IZ., Duy Minh Commune, Duy Tien District, Ha Nam Province, Viet Nam 회비 납부 일: 2018.04 회비 납부일: 2022.04",+842263582007,HA NAM,★★☆☆☆
제조업,"LEETECH (VIETNAM) CO.,LTD","Part of Lot E, KCN Dong Van II, Duy Minh, Duy Tien, Ha Nam",+84963322243,HA NAM,★★☆☆☆
제조업,"LIAAN VINA CO.,LTD","Dong Van I I.Z, Dong Van, Duy Tien, Ha Nam",+842263583326,HA NAM,★★★☆☆
제조업,"LISAL VINACO.,LTD","LOT CN-04,LOCATED IN DONG VAN4,DAI CUONG COMMUNE.KIM BANG DISTRICT HA NAM PROVINCE VIETNAM 회비 납부 일: 2021.04 회비 납부일: 2022.04",+848298970304,HA NAM,★★☆☆☆
제조업,MENATURE OUTDOOR VIETNAM LTD,"KCN Binh Luc, Trung Luong, Binh Luc, Ha Nam",+842262200008,HA NAM,★★★☆☆
제조업,"MICO TECH VIETNAM Co.,Ltd","Dong Van I I.Z, Dong Van, Duy Tien, Ha Nam",+842263585699,HA NAM,★★★★☆
제조업,"MINJAE FASHION Co.,Ltd","Dong Van 1 I.Z, Dong Van, Duy TIen, Ha Nam",+842263583213,HA NAM,★★★☆☆
제조업,"NAUS VINA CO., LTD","Lot F9, D5 and N5 streets, KCN Chau Son, Chau Son, Phu Ly, Ha Nam",+842262211235,HA NAM,★★☆☆☆
제조업,"ONE TECH CO., LTD","Lot CN-02, KCN Dong Van IV, Dai Cuong, Kim Bang, Ha Nam",+842263580229,HA NAM,★★☆☆☆
제조업,"PLK CHEMICAL CO., LTD","Lot P, KCN Dong Van II, Duy Minh Duy Tien, Ha Nam",+84366185595,HA NAM,★★☆☆☆
제조업,"SAMAS VINA CO., LTD","Lot II-CN-08.2, KCN Thanh Liem, Thanh Tuyen, Phu Ly, Ha Nam",+842262210002,HA NAM,★★★☆☆
제조업,"SEBANG CHAIN VINA CO.,LTD","D2, Zone C, KCN Hoa Mac, Hoa Mac, Duy Tien, Ha Nam 회비 납부 일: 2023.1 회비 납부일: 2'+8424.01",+842263555514,HA NAM,★★☆☆☆
제조업,SHINE ART,"Dong Van I.Z, Duy Tien, Ha Nam",+842263583177,HA NAM,★★☆☆☆
제조업,"SJ AUTOMOTIVE CO., LTD","KCN Dong Van I, Bach Thuong, Duy Tien, Ha Nam",+842263967001,HA NAM,★★★☆☆
제조업,VIETNAM - YOUME,"Dong Van I.Z, Duy Tien, Ha Nam",+842263583801,HA NAM,★★☆☆☆
제조업,VIETNAM-SUNNY JEWEL,"Dong Van 1 I.Z, Dong Van, Duy Tien, Ha Nam",+842263583600,HA NAM,★★★☆☆
제조업,VINA KAILO,"Dong Van Ⅱ, I.Z, Dong Van, Duy Tien, Ha Nam 회비 납부 일: 2015.11",+842266263115,HA NAM,★★★★☆
제조업,VINA KOREA YOUNHAB,"Chau Son, Phu Ly, Ha Nam",+842263846465,HA NAM,★★★☆☆
제조업,"WISH TREE VINA Co.,Ltd","Road D2, Area C, Hoa Mac IZ, Hoa Mac Town, Chau Giang Commune, Duy Tien District, Ha Nam",+842263555510,HA NAM,★★☆☆☆
제조업,"Y.H. Co.,Ltd","Dong Van I I.Z, Dong Van, Duy Tien, Ha Nam",+842263583080,HA NAM,★★☆☆☆
제조업,"YOOLIM SPECIALTY CHEMICALS VINA COMPANY LIMITED (YOOLIM VINA CO.,LTD)","X15, Lot P, KCN Dong Van II, Duy Minh, Duy Tien, Ha Nam",+84967188813,HA NAM,★★☆☆☆
제조업,C-ONE,"Dong Van I.Z, Duy Tien, Ha Nam 회비 납부 일: 2021.04",+842263582079,HA NAM ,★★★☆☆
제조업,DAEDONG VINA,"Road N3, Chau Son I.Z, Phu Ly, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263889700,HA NAM ,★★☆☆☆
제조업,DASAN,"Chau Son IZ, Phu Ly city, Ha Nam 회비 납부 일: 2019.04 회비 납부일: 2022.04",+842263883141,HA NAM ,★★☆☆☆
제조업,"DORCO VINA CO., LTD(HA NAM)","Road D3, Section G, Hoa Mac IP, Duy Tien District, Ha Nam 회비 납부 일: 2020.03 회비 납부일: 2022.05",+842213587556,HA NAM ,★★★☆☆
제조업,DREAM PLASTIC,"Lot C, Chau Son L.Z, Phu Ly city, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2023.05",+842266252200,HA NAM ,★★☆☆☆
제조업,Hanyoung Worldwrap,"Lô H, khu công nghiệp Đồng Văn II, Phường Duy Minh, Thị xã Duy Tiên, Tỉnh Hà Nam, Việt Nam 회비 납부 일: 2021.04 회비 납부일: 2023.12",+842263582010,HA NAM ,★★★☆☆
제조업,IJ TECH,"Khu cong nghiep Dong Van 2, Phuong Bach Thuong, Thi Xa Duy Tien, Tinh Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2023.05",+84226650001,HA NAM ,★★★★☆
제조업,IPN VINA,"Lot F10, N5 Street, Chau Son Industrial Zone, Chau Son District, Phu Ly, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2023.05",+842262211389,HA NAM ,★★★☆☆
제조업,JINYANG VINA,"Chau Son IZ, Phu Ly City, Ha Nam 회비 납부 일: 2018.04 회비 납부일: 2022.04",+842263889068,HA NAM ,★★☆☆☆
제조업,JY HA NAM,"Pho Ca, Thanh Nguyen, Thanh Liem, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2023.05",+842263530904,HA NAM ,★★☆☆☆
제조업,JY PLASTEEL,"Chau Son Industrial Park, Chau Son Ward, Phu Ly, Hanam 회비 납부 일: 2019.04 회비 납부일: 2023.05",+842263853199,HA NAM ,★★☆☆☆
제조업,NBK VN,"KCN ĐỒNG VĂN 2, PHƯỜNG DUY MINH, THỊ XÃ DUY TIÊN, TỈNH HA NAM 회비 납부 일: 2020.03 회비 납부일: 2021.04",+842263582536,HA NAM ,★★★☆☆
제조업,"Samsung Climate Control Vietnam Co., Ltd","Part of Lot J, KCN Dong Van II, Bach Thuong, Duy Tien, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2023.95",+842263582981,HA NAM ,★★☆☆☆
제조업,SDS INDUSTRY,"Lot C, N3 Road, Chau Son Ip, Chau Son Ward, Phu Ly City, Ha Nam Province, Vietnam 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263828358,HA NAM ,★★☆☆☆
제조업,Seoul Semiconductor Vina,"Dong Van I IZ, Dong Van Town, Duy Tien, Ha Nam 회비 납부 일: 2020.03 회비 납부일: 2023.05",,HA NAM ,★★★☆☆
제조업,Sunjin Vina,Khu công nghiệp Đồng Văn 4 - Xã Đại Cương - Huyện Kim Bảng - Hà Nam 회비 납부 일: 2021.04 회비 납부일: 2022.04,+842263523106,HA NAM ,★★☆☆☆
제조업,TAESUNG HITECH VINA,"D2, zone E, Hoa Mac IZ, Trac Van, Duy Tien, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263550090,HA NAM ,★★★☆☆
제조업,TELCON VINA,"KCN Dong Van I, Bach Thuong, Duy Tien, Ha Nam 회비 납부 일: 2021.04 회비 납부일: 2022.04",+842263582356,HA NAM ,★★★★☆
제조업,VINA LEE ART JEWELRY,"Dong Van 1 IZ, Duy Tien, Ha Nam 회비 납부 일: 2018.04 회비 납부일: 2022.04",+842263583051,HA NAM ,★★★☆☆
제조업,Boogook Industries Vina,"Factory No. 9, compartment2, Lot CN10.1, D6 Street, Chau Son Ward, Phu Ly, Ha Nam 회비 납부 일: 2021.08 회비 납부일: 2022.04",+842263966031,HA NAM,★★☆☆☆
제조업,AHN'S DELICE,"No 3, 23 Do Quang, 61 Tran Duy Hung, Cau Giay, Hanoi 회비 납부 일: 2015,12",+842435562624,HA NOI,★★☆☆☆
제조업,AN PHAT HOLDINGS JSC,"Floor 17, PV Oil Tower, 148 Hoang Quoc Viet, Nghia 회비 납부 일: 2017,09",+842432061199,HA NOI,★★☆☆☆
제조업,BAO NGOC AKITO INVESTMENT PRODUCTION Corp,"A Long Bld, Lot A2 CN8 CCN Tu Liem, Phuong Canh, Nam Tu Liem, Hanoi 회비 납부 일: 2016,08",+842437805022,HA NOI,★★★☆☆
제조업,"CANA ASAHI VINA Co.,Ltd","Tang 6, so nha 127, to 3, Dong Anh, Hanoi 회비 납부 일: 2013.02",+842433997799,HA NOI,★★☆☆☆
제조업,CAS,"No.1 BT2 Trung Van house area, Trung Van, Nam Tu Liem, Hanoi",+842435771048,HA NOI,★★☆☆☆
제조업,"CHOYANG TECH VINA CO.,LTD","LK1-N03 Splendora, An Khanh, Hoai Duc, Hanoi",+84901604687,HA NOI,★★★☆☆
제조업,"CHUN WOO CLEANING AND ENGINEERING Co.,Ltd","Lo 41C2, KCN Quang Minh, Thi tran Quang Minh, Me Linh, Hanoi",+842438182132,HA NOI,★★☆☆☆
제조업,CMES INC,"""서울특별시 강남구 도산대로 318, 7층 1,2호 8층 1,2호(논현동, SB타워) 7F, 8F, 318, Dosan-daero, Gangnam-gu, Seoul, Republic of Korea  TM01-37, Tầng 1, Toà W2 Vinhome Westpoint, lô HH, đường Phạm Hùng, phường Mễ Trì, quận NamTừ Liêm, thành phố Hà Nội"" 회비 납부 일: 03/11/2023 회비 납부일: 06/03/2'+8424",+842432022900,HA NOI,★★★☆☆
제조업,"CMS VINA CO.,LTD","Lo 10A, Quang Minh I.Z, Me Linh, Hanoi",+842435251861,HA NOI,★★★★☆
제조업,"CO-LOVE Co.,Ltd","3616, G2 Vinhomes Greenbay, Me Tri, Nam Tu Liem, Hanoi 회비 납부 일: 2020.06 회비 납부일: 2020.06",+84327256253,HA NOI,★★★☆☆
제조업,DAEJIN SANUP VIETNAM,"Lot A2 CN1, Small and Medium I.C, Tu Liem, Hanoi",+842422175656,HA NOI,★★☆☆☆
제조업,DAESANG DUC VIET JSC,"Tầng 12, tòa nhà IC, số 82 phố Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Tp. Hà Nội BRANCH: Lieu ha, Tan Lap, Yen My, Hung Yen 회비 납부 일: 2022.05",+842437764322,HA NOI,★★☆☆☆
제조업,"DONGIL RUBBER BELT VIETNAM CO.,LTD","No.17, 172/1 Nguyen Tuan, Nhan Chinh, Thanh Xuan, Hanoi BRANCH: Plot F1-CN, F7-CN, My PhuocⅡ, I.P Ben Cat, Binh Duong",+842435577362,HA NOI,★★☆☆☆
제조업,Dow Chemical Vietnam LLC,"8Th Floor, Licogi 13, 164 Khuat Duy Tien, Thanh Xuan, Hanoi 회비 납부 일: 2020.01 회비 납부일: 2022.03",+84911421002,HA NOI,★★★☆☆
제조업,Eco logipack,"5th floor, IRIS office building, Xuan Dinh Ward, Bac Tu Liem District, Hanoi 회비 납부 일: 21/08/2'+8424 회비 납부일: 21/08/2'+8424",+842433997799,HA NOI,★★☆☆☆
제조업,ENEX VINA,"Booth 312, 3rd Floor, Melinh Plaza, To Hieu Street, Ha Cau Ward, Ha Dong District, Hanoi BRANCH: Chau Son I.Z, Chau Son, Phu Ly, Ha Nam 회비 납부 일: 2019.04 회비 납부일: 2021.04",+842466545692,HA NOI,★★☆☆☆
제조업,"FUNIK ULTRAHARD TOOLS CO.,LTD","4Fl., Bao Nong Thon Ngay Nay Tower, 68 Duong Dinh nghe, Cau Giay, Hanoi",+842432010196,HA NOI,★★★☆☆
제조업,"GEMOPIA VINA CO.,LTD",": Phu Thuy Villages, Phu Thi, Gia Lam, Hanoi",+842436740799,HA NOI,★★☆☆☆
제조업,"GENERAL MOTORS VIETNAM Co.,Ltd","889 Ngoc Hoi, Tu Hiep, Thanh Tri, Hanoi",+841800105802,HA NOI,★★★☆☆
제조업,"GK FINECHEM VIETNAM CO.,LTD","Unit 702, 7th Fl, MD Complex Tower, 68 Nguyen Co Thach, Cau Dien, Nam Tu Liem, Hanoi BRANCH: 115 Pham Viet Chanh, Ward. 19, Binh Thanh, HO CHI MINH",+842462652550,HA NOI,★★★★☆
제조업,GUNNGARD VINA SAFE,"Hamlet 3, Binh My Commune, Cu Chi District, Ho Chi Minh city",+842435130165,HA NOI,★★★☆☆
제조업,HANSHIN COMPANY LIMITED,"Trieu Khuc, Tan Trieu, Thanh Tri, Hanoi",+842435528480,HA NOI,★★☆☆☆
제조업,HANWHA AERO ENGINES,"Lot CN1-02B-4-B, Hi-Tech I. Z. No.1 Hoa Lac Hi-Tech Park, Ha Bang, Thach That, Hanoi 회비 납부 일: 2022년 가입· 회비 납부일: 2023.03",+842433668854,HA NOI,★★☆☆☆
제조업,HIQ VINA,"Một phần lô O, KCN Quang Châu, Xã Quang Châu, Huyện Việt Yên, Tỉnh Bắc Giang, Việt Nam 회비 납부 일: 2019.04 회비 납부일: 2023.04",+842042484499,HA NOI,★★☆☆☆
제조업,"HITECH Co.,Ltd","B4, CN4, Sai Dong B I.Z, Long Bien, Hanoi",+842438753332,HA NOI,★★★☆☆
제조업,Hoa Binh Limited Company,"84 Đoi Can, Ba Dinh, Hanoi 회비 납부 일: 2021.07",+842438233449,HA NOI,★★☆☆☆
